385424351628946_681207622050616,"雞祥如意！過年人團圓！在您團圓的時候，也不要忘記仍有一些警察同仁正在認真的辛勤的執勤唷！！說到過年，派出所當然也少不了團圓圍爐吃年夜飯囉～特別感謝 黃文哲分局長 及潘名諧所長，過年仍然不辭辛勞陪著基層第一線人員一起執勤唷！
甚至還蒞臨本所發紅包慰問出勤的同仁，小編及同仁實在超級感動的！爆竹聲中一歲除，春風送暖入屠蘇！
新的一年又是新的開始，今年也請各位朋友們多多指教囉！如果有任何需要，警察都會24小時隨時為您服務唷！",20170127,38,0,1

385424351628946_678473138990731,🦁高雄市獅子會300-E1於中都窯廠旗開百桌🍖🥘🥗宴請弱勢族群與街友、本所👮受邀參加借此機會犯罪預防宣導與有榮焉🎉❤️。,20170123,45,0,0

385424351628946_672854846219227,🏆結合三鳯商圈理事長、鳯北里里長舉辦「三鳳中街觀光商圈加強防竊、反詐騙、交通安全」宣導活動。👮👍❤,20170116,64,1,4

385424351628946_667143053457073,"三民慈善會 ❤️寒冬送暖、愛心送便當🍱。
三民派出所👮‍♀️行善不落後、防竊、防搶、防詐騙，三民派出所關心你🚔",20170110,43,0,0

385424351628946_667133473458031,"聯合慈善心、行德送溫暖。
三民派出所受邀參與慈善活動、讓弱勢族群也一起防詐騙、防竊、與防搶。",20170110,31,0,0

385424351628946_667119883459390,"🏆三鳳中街過好年、金鳳立春送萬福。
年關將近、勿讓宵小有機趁、大家一起防搶、防竊、防詐騙。
三民派出所關心你👮",20170110,37,0,0

385424351628946_652329891605056,"🚩反詐騙預防宣導，一同走入轄內金融機構
反詐騙三步驟：
1️⃣冷靜2️⃣查證3️⃣報警
相信銀行行員的勸阻，等待警方到場了解。
#高雄市三民派出所 #與大家一起來
#反詐騙預防宣導 #三民所關心您 😊",20161219,33,1,1

385424351628946_650254775145901,🚩「金好認」，警2小時破手機竊案本分局三民所於11月22日，接獲通報轄內○○網咖內發生竊案，本所員警接獲通報後，即刻趕赴現場進行處理，網咖店員表示，兩位在店內消費的客人報稱手機遭竊，竊嫌早已離開店內，經警方調閱店家監視器畫面後，發現一名金髮男子趁著兩位被害人睡著之際分別竊取手機；經林、蔡2員警詢問店員該竊嫌是否有在網咖消費開台，店員表示該竊嫌至店內開台至當日9時，林、蔡兩員依照經驗判斷，研判該嫌犯應還會再回店內繼續使用機台，請店員多加留意，果不其然於當日近09時許，該竊嫌又再度返回店內，店員隨即通知警方到場，並當場於竊嫌身上查扣手機一支，全案帶所偵辦。許姓被害人表示因連續十幾個小時上網打遊戲，太累了才不小心睡著，導致手機遭竊，對警方距離其遭竊報案才2小時就迅速查獲犯嫌，亦讚譽有加，並表示本身經濟亦不寬裕，若未將手機找回，再買新手機又是一筆開銷，再三感謝警方破案之迅速。本分局提醒民眾，在陌生的環境要多加注意自身財物之保管，以免遭有心之歹徒有機可趁，生活再如何困苦，亦不應該竊取他人財物觸犯刑法，更不該以經濟困苦為藉口，搪塞美化自己的犯罪行為；民眾切勿因小失大，鑄成大錯，後悔莫及。,20161215,16,1,0

385424351628946_649915475179831,"🚩河濱國小校慶，三民所宣導活動
讓我們一同走入校園，與您一同作伴
▪️酒後不開車，安全有保障
▪️喝酒傷身，酒駕傷人
▪️高齡長輩優先通過👴
▪️請減速慢行，禮讓
▪️接到疑似詐騙電話時，
❗️冷靜、查證、報警👮🏻‍♀️
三民一分局三民派出所關心您😊",20161214,35,0,0

385424351628946_644938165677562,"法網恢恢，疏而不漏！
#高雄市政府警察局 #愛與鐵血
#高雄市三民派出所 #帥哥配美女",20161206,10,0,0

385424351628946_625848830919829,"毒品態樣不斷地在改變，仍躲不過學長的法眼，
經現場攔查毒品咖啡包，循線打擊上游賣家，
守護著我們美麗的港都、我們的城市——高雄。
#高雄市政府警察局 #高雄市三民派出所
#我們是警察 #打擊犯罪 #維護治安
http://m.appledaily.com.tw/realtimenews/article/local/20161021/972512/",20161027,37,0,1

385424351628946_618558131648899,"身著警察制服的我們守護港都的和平，
時而嚴正執法、打擊犯罪為維護治安，
時而親民愛民、促進警民關係，
認真執勤的巡佐與學長，謝謝大家的支持👍🏻
#高雄市政府警察局 #高雄市三民派出所#打擊犯罪 #帥哥與美女",20161013,42,1,0

385424351628946_608579359313443,"能夠守護那份笑容，便是我們莫大的榮幸，
看到臉上那份笑容，更是我們前進的動力。",20160921,13,0,0

385424351628946_605685006269545,"小編很喜歡巢巡佐時常和我分享的一句話：
「制服穿上身時，就代表著『責任』。」
當下奮不顧身跳入水中救人💪🏻，
拯救了一條寶貴的性命👍🏻。
#我們是警察 👮🏻
#高雄市三民派出所
#很高興為您服務",20160915,37,1,0

